"","4225","","The Dan Brown Giftset: The Da Vinci Code / Angels & Demons","Dan Brown","2003","Fiction","Mystery","Thriller","4.28","37073","2022/03/22"
"","4226","","The Gospel According to Dan Brown","Jeff Dunn","2006","","","","2.75","8","2022/03/22"
"","4227","Robert Langdon","Angels & Demons","Dan Brown","2000","Fiction","Mystery","Thriller","3.92","2930163","2022/03/22"
"","4228","","Founding Fathers, Secret Societies: Freemasons, Illuminati, Rosicrucians, and the Decoding of the Great Seal","Robert Hieronimus","","History","Pseudoscience","Conspiracy Theories","3.48","143","2022/03/22"
"","4229","","Masks of the Illuminati","Robert Anton Wilson","1981","Fiction","Science Fiction","Fantasy","4.03","1864","2022/03/22"
"","4230","","Proof of the Illuminati","Seth Payson","2003","","","","3.92","74","2022/03/22"
"","4231","","Los Iluminati: La Trama y el Complot","Luis Miguel Martinez Otero","2004","","","","3.0","22","2022/03/22"
"","4232","","The Illuminati","Larry Burkett","1991","Fiction","Christian Fiction","Thriller","3.73","888","2022/03/22"
"","4233","","Illuminati 666, Book 2","William Josiah Sutton","1995","","","","4.08","37","2022/03/22"
"","4234","","Saucers of the Illuminati","Jim Keith","1999","Pseudoscience","Conspiracy Theories","Nonfiction","3.95","40","2022/03/22"
"","4235","","Blood Lines of the Illuminati","Fritz Springmeyer","","","","","4.55","11","2022/03/22"
"","4236","","Oracle of the Illuminati: Coincidence. Cocreation. Contact.","William Henry","2006","","","","4.2","20","2022/03/22"
"","4237","Cosmic Trigger","Cosmic Trigger Volume I: Final Secret of the Illuminati","Robert Anton Wilson","1977","Philosophy","Nonfiction","Occult","4.26","3712","2022/03/22"
"","4238","","Bloodlines of the Illuminati","Fritz Springmeier","","Pseudoscience","Conspiracy Theories","Nonfiction","4.0","223","2022/03/22"
"","4239","","Illuminati","Paul H. Koch","2004","Nonfiction","History","","4.04","193","2022/03/22"
"","4240","","Vale: The Illuminati and Their Plans for the Future","Adrian H. Krieg","","","","","0.0","0","2022/03/22"
"","4241","","The Illuminati Papers","Robert Anton Wilson","1980","Philosophy","Nonfiction","Psychology","3.86","793","2022/03/22"
"","4242","","Solomon's Power Brokers: The Secrets of Freemasonry, the Church & the Illuminati","Christopher  Knight","2007","Occult","Nonfiction","Religion","3.83","69","2022/03/22"
"","4243","","New England and the Bavarian Illuminati","Vernon Stauffer","1967","History","","","3.0","13","2022/03/22"
"","4244","GURPS Third Edition","GURPS Illuminati: The World is Stranger Than You Think","Nigel Findley","1995","Games","Role Playing Games","Games","4.03","151","2022/03/22"
"","4245","","The Secret Society of the Illuminati","Thomas Frost","2005","","","","3.0","1","2022/03/22"
"","4246","Robert Langdon","Sakrileg","Dan Brown","2003","Fiction","Mystery","Thriller","3.89","2128071","2022/03/22"
"","4247","Robert Langdon","Sakrileg","Dan Brown","2003","Fiction","Mystery","Thriller","3.89","2128071","2022/03/22"
"","4248","Robert Langdon","The Da Vinci Code","Dan Brown","2003","Fiction","Mystery","Thriller","3.89","2128071","2022/03/22"
"","4249","Robert Langdon","The Da Vinci Code","Dan Brown","2003","Fiction","Mystery","Thriller","3.89","2128071","2022/03/22"
"","4250","Robert Langdon","El código Da Vinci","Dan Brown","2003","Fiction","Mystery","Thriller","3.89","2128071","2022/03/22"
"","4251","","Truth and Fiction in The Da Vinci Code: A Historian Reveals What We Really Know about Jesus, Mary Magdalene & Constantine","Bart D. Ehrman","2004","Religion","History","Nonfiction","3.67","808","2022/03/22"
"","4252","","The Art and Mythology of Da Vinci Code","David Morris","2004","","","","4.2","5","2022/03/22"
"","4253","","The Da Vinci Code Illustrated Screenplay: Behind the Scenes of the Major Motion Picture","Akiva Goldsman","2006","Culture","Film","Fiction","3.79","111","2022/03/22"
"","4254","","Walking the Da Vinci Code in Paris: Decoding the City and the Book","Peter Caine","2005","Travel","","","3.67","9","2022/03/22"
"","4255","Harry Potter","Harry Potter and the Philosopher's Stone","J.K. Rowling","1997","Fantasy","Fiction","Young Adult","4.48","8390157","2022/03/22"
"","4256","Harry Potter","Harry Potter and the Prisoner of Azkaban","J.K. Rowling","1999","Fantasy","Young Adult","Fiction","4.58","3392481","2022/03/22"
"","4257","","","","","","","","","","2022/03/22"
"","4258","","","","","","","","","","2022/03/22"
"","4259","Stuff I've Been Reading","Housekeeping vs. the Dirt","Nick Hornby","2006","Nonfiction","Writing","Essays","3.87","2685","2022/03/22"
"","4260","Stuff I've Been Reading","The Polysyllabic Spree","Nick Hornby","2004","Nonfiction","Writing","Essays","3.73","7034","2022/03/22"
"","4261","","Songbook","Nick Hornby","2003","Music","Nonfiction","Writing","3.56","13433","2022/03/22"
"","4262","","High Fidelity","Nick Hornby","1995","Fiction","Music","Contemporary","3.92","186116","2022/03/22"
"","4263","","My Favorite Year: A Collection of Football Writing","Nick Hornby","1993","Football","Sports","Sports","3.66","579","2022/03/22"
"","4264","","Fever Pitch","Nick Hornby","1992","Fiction","Sports","Sports","3.75","37827","2022/03/22"
"","4265","","","","","","","","","","2022/03/22"
"","4266","","31 Songs","Nick Hornby","2003","Music","Nonfiction","Writing","3.56","13433","2022/03/22"
"","4267","","High Fidelity","Nick Hornby","1995","Fiction","Music","Contemporary","3.92","186116","2022/03/22"
"","4268","","How to Be Good","Nick Hornby","2001","Fiction","Contemporary","Humor","3.22","54779","2022/03/22"
"","4269","","About a Boy","Nick Hornby","1998","Fiction","Contemporary","Humor","3.79","130828","2022/03/22"
"","4270","","Fever Pitch","Nick Hornby","1992","Fiction","Sports","Sports","3.75","37827","2022/03/22"
"","4271","","About a Boy","Nick Hornby","1998","Fiction","Contemporary","Humor","3.79","130828","2022/03/22"
"","4272","","How to Be Good","Nick Hornby","2001","Fiction","Contemporary","Humor","3.22","54779","2022/03/22"
"","4273","","About a Boy","Nick Hornby","1998","Fiction","Contemporary","Humor","3.79","130828","2022/03/22"
"","4274","","","","","","","","","","2022/03/22"
"","4275","","Fever Pitch: Ballfieber - Die Geschichte eines Fans","Nick Hornby","1992","Fiction","Sports","Sports","3.75","37827","2022/03/22"
"","4276","","31 Songs","Nick Hornby","","Music","Nonfiction","Writing","3.56","13433","2022/03/22"
"","4277","Stuff I've Been Reading","The Complete Polysyllabic Spree","Nick Hornby","2005","Nonfiction","Writing","Books About Books","3.58","1167","2022/03/22"
"","4278","Gaius Petreius Ruso","Medicus","Ruth Downie","2006","Historical","Historical Fiction","Mystery","3.75","8263","2022/03/22"
"","4279","","American Swords from the Philip Medicus Collection","Philip Medicus","","","","","3.0","1","2022/03/22"
"","4280","Gaius Petreius Ruso","Medicus and the Disappearing Dancing Girls","R.S. Downie","","Historical","Historical Fiction","Mystery","3.75","8263","2022/03/22"
"","4281","Cole Family Trilogy","Der Medicus. Sonderausgabe.","Noah Gordon","1986","Historical","Historical Fiction","Fiction","4.38","44230","2022/03/22"
"","4282","","Shoes, Ships & Sealing Wax","Mary Medicus","2000","","","","0.0","0","2022/03/22"
"","4283","","Christus ""Medicus' In der Fruhchristlichen Sarkophagskulptur: Ikonographische Studien der Sepulkralkunst Des Spaten Vierten Jahrhunderts","David Knipp","1998","","","","0.0","0","2022/03/22"
"","4284","","Nature Heals: Natura sanat non medicus: Psychological Essays","Paul Goodman","","Psychology","","","3.57","7","2022/03/22"
"","4285","","Middlesex","Jeffrey Eugenides","2002","Fiction","Historical","Historical Fiction","4.02","609703","2022/03/22"
"","4286","","","","","","","","","","2022/03/22"
"","4287","Images of America: New Jersey","Middlesex Borough","Middlesex Borough Heritage Committee","","","","","5.0","2","2022/03/22"
"","4288","","The Incredible Ditch: A Bicentennial History of the Middlesex Canal","Carl Seaburg","1997","","","","4.0","1","2022/03/22"
"","4289","","The History of Woburn, Middlesex County, Mass., from the Grant of Its Territory to Charlestown, in 1640, to the Year 1860.","Samuel Sewall","","","","","4.0","2","2022/03/22"
"","4290","","Middlesex County, Ma. Street Atlas (Official Arrow Street Atlas)","Arrow Map Inc","","","","","0.0","0","2022/03/22"
"","4291","","A History of the County of Middlesex: Volume IV: Elthorne Hundred (Continued) and Gore Hundred (Part)","J.S. Cockburn","1971","","","","0.0","0","2022/03/22"
"","4292","","","","","","","","","","2022/03/22"
"","4293","","Jacobean Recusant Rolls For Middlesex: An Abstract In English","John J. LaRocca","","","","","0.0","0","2022/03/22"
"","4294","","Middlesex","Jeffrey Eugenides","2002","Fiction","Historical","Historical Fiction","4.02","609703","2022/03/22"
"","4295","Continuum Contemporaries","David Foster Wallace's Infinite Jest: A Reader's Guide","Stephen J. Burn","","Nonfiction","Criticism","Literary Criticism","3.81","1185","2022/03/22"
"","4296","","A Reader's Companion to Infinite Jest","William Dowling","","Nonfiction","","","3.62","65","2022/03/22"
"","4297","","Shakespeare's Book of Insults, Insights and Infinite Jests","William Shakespeare","","","","","4.57","21","2022/03/22"
"","4298","","Infinite Jest: Wit and Humor in Italian Renaissance Art","Paul Barolsky","","","","","4.2","5","2022/03/22"
"","4299","","","","","","","","","","2022/03/22"
"","4300","","Scar Tissue","Anthony Kiedis","2004","Music","Nonfiction","Biography","4.1","76773","2022/03/22"
"","4301","","Scar Tissue","Anthony Kiedis","2004","Music","Nonfiction","Biography","4.1","76773","2022/03/22"
"","4302","","Playing It Straight: Personal Conversations on Recovery, Transformation and Success","David Dodd","1996","","","","4.25","4","2022/03/22"
"","4303","","Scar Tissue","Anthony Kiedis","2004","Music","Nonfiction","Biography","4.1","76773","2022/03/22"
"","4304","","Scar Tissue","Anthony Kiedis","2004","Music","Nonfiction","Biography","4.1","76773","2022/03/22"
"","4305","","The Hottest State","Ethan Hawke","1996","Fiction","Romance","Contemporary","3.37","3399","2022/03/22"
"","4306","","Ash Wednesday","Ethan Hawke","2002","Fiction","Contemporary","Novels","3.32","2773","2022/03/22"
"","4307","","Aschermittwoch","Ethan Hawke","2002","Fiction","Contemporary","Novels","3.32","2773","2022/03/22"
"","4308","","Manhattan Story","Ethan Hawke","","","","","3.5","6","2022/03/22"
"","4309","","Ash Wednesday","Ethan Hawke","2002","Fiction","Contemporary","Novels","3.32","2773","2022/03/22"
"","4310","","Hin und weg","Ethan Hawke","1996","Fiction","Romance","Contemporary","3.37","3399","2022/03/22"
"","4311","","Estado de Excitacion","Ethan Hawke","1996","Fiction","Romance","Contemporary","3.37","3399","2022/03/22"
"","4312","","PIC BASIC Projects: 30 Projects Using PIC BASIC and PIC BASIC PRO [With CDROM]","Dogan Ibrahim","","","","","4.29","17","2022/03/22"
"","4313","","Prairies of Fever","Ibrahim Nasrallah","1985","Fiction","Novels","Literature","3.26","581","2022/03/22"
"","4314","Le Cycle de l'invisible","Monsieur Ibrahim et les fleurs du Coran","Éric-Emmanuel Schmitt","","Fiction","Cultural","France","3.85","15732","2022/03/22"
"","4315","","Zaat","Sonallah Ibrahim","1992","Novels","Fiction","Northern Africa","3.56","5191","2022/03/22"
"","4316","Quran Stories For Little Hearts","The Travels of the Prophet Ibrahim","Saniyasnain Khan","","","","","5.0","4","2022/03/22"
"","4317","","Other Place","Ibrahim Abdel Meguid","1991","Novels","Fiction","","3.57","561","2022/03/22"
"","4318","Le Cycle de l'invisible","Monsieur Ibrahim and The Flowers of the Qur'an","Éric-Emmanuel Schmitt","2001","Fiction","Cultural","France","3.85","15732","2022/03/22"
"","4319","","The al-Qaeda Threat: An Analytical Guide to al-Qaeda's Tactics & Targets","Ben Venzke","","","","","3.5","4","2022/03/22"
"","4320","","The Shi'is of Saudi Arabia","فؤاد إبراهيم","","","","","3.3","10","2022/03/22"
"","4321","","Islamic Finance in the Global Economy","Ibrahim Warde","","Economics","Religion","Islam","3.6","25","2022/03/22"
"","4322","Jetlag Travel Guides","Molvanîa: A Land Untouched by Modern Dentistry","Santo Cilauro","2003","Travel","Humor","Fiction","3.87","771","2022/03/22"
"","4323","Jetlag Travel Guides","Phaic Tăn: Sunstroke on a Shoestring","Santo Cilauro","2004","Travel","Humor","Fiction","3.8","332","2022/03/22"
"","4324","Jetlag Travel Guides","Phaic Tăn: Sunstroke on a Shoestring","Santo Cilauro","","Travel","Humor","Fiction","3.8","332","2022/03/22"
"","4325","","Dreamland","Sarah Dessen","2000","Young Adult","Contemporary","Romance","3.9","79071","2022/03/22"
"","4326","Dreamland","End Game","Dale Brown","","Fiction","Thriller","War","4.04","486","2022/03/22"
"","4327","","Dreamland","Todd Schorr","","Art","","","4.52","46","2022/03/22"
"","4328","Dreamland","Armageddon","Dale Brown","","Fiction","Thriller","War","3.96","362","2022/03/22"
"","4329","Call of Cthulhu RPG","H. P. Lovecraft's Dreamlands","Chris Williams","1986","Games","Role Playing Games","Games","3.95","192","2022/03/22"
"","4330","Dreamland Chronicles","The Dreamland Chronicles","Wm. Mark Simmons","","Fantasy","Science Fiction","","4.19","88","2022/03/22"
"","4331","Dreamland","Dreamland","Dale Brown","2001","Fiction","Thriller","War","3.9","1541","2022/03/22"
"","4332","Dreamland","Satan's Tail","Dale Brown","","Fiction","Thriller","War","4.03","520","2022/03/22"
"","4333","","","","","","","","","","2022/03/22"
"","4334","City of Fire","Dreamland","Kevin Baker","1999","Historical","Historical Fiction","Fiction","3.7","1737","2022/03/22"
"","4335","City of Fire","Dreamland","Kevin Baker","1999","Historical","Historical Fiction","Fiction","3.7","1737","2022/03/22"
"","4336","City of Fire","Dreamland","Kevin Baker","1999","Historical","Historical Fiction","Fiction","3.7","1737","2022/03/22"
"","4337","","The Zanzibar Chest: A Story of Life, Love, and Death in Foreign Lands","Aidan Hartley","2003","Cultural","Africa","Nonfiction","4.01","2572","2022/03/22"
"","4338","","Dispatches From The Edge: A Memoir of War, Disasters, and Survival","Anderson Cooper","2006","Nonfiction","Autobiography","Memoir","3.97","8753","2022/03/22"
"","4339","","Dispatches","Michael Herr","1977","Nonfiction","History","War","4.22","17801","2022/03/22"
"","4340","","The Best of Dispatch","Dispatch","2003","","","","5.0","1","2022/03/22"
"","4341","","Dispatch","Bentley Little","","Horror","Fiction","Fantasy","3.62","1426","2022/03/22"
"","4342","","Dispatches from Hell: A Vegan's Guide to Love, Sex, Relationships, And Other Suicidal Tendencies","Daniel Peyser","","Food and Drink","Vegan","","3.14","14","2022/03/22"
"","4343","","Dispatches from Blogistan: A Travel Guide for the Modern Blogger","Suzanne Stefanac","","","","","3.15","13","2022/03/22"
"","4344","","Dispatches from a Not-So-Perfect Life: Or How I Learned to Love the House, the Man, the Child","Faulkner Fox","2003","Parenting","Autobiography","Memoir","3.18","136","2022/03/22"
"","4345","","Dispatches","Michael Herr","1977","Nonfiction","History","War","4.22","17801","2022/03/22"
"","4346","","Dispatches from the Tenth Circle: The Best of the Onion","Robert D. Siegel","","Humor","Fiction","Humor","4.21","3529","2022/03/22"
"","4347","","Kubrick","Michael Herr","1995","Culture","Film","Nonfiction","3.84","472","2022/03/22"
"","4348","","The Bones of the Kuhina Nui","Michael A. Herr","","","","","3.65","23","2022/03/22"
"","4349","","Dispatches","Michael Herr","1977","Nonfiction","History","War","4.22","17801","2022/03/22"
"","4350","","The Big Room","Michael Herr","1986","","","","3.8","5","2022/03/22"
"","4351","","Winchell: A Novel","Michael Herr","","","","","3.22","59","2022/03/22"
"","4352","","Hello! Is That Grandma?","Ian Whybrow","","Childrens","Picture Books","Family","3.57","76","2022/03/22"
"","4353","","Hello to All That: A Memoir of Zoloft, War, and Peace","John Falk","2005","Autobiography","Memoir","Nonfiction","4.03","152","2022/03/22"
"","4354","Hello Reader! Math Level 2","What's Up with That Cup?","Sheila Keenan","2001","Science","Mathematics","","3.45","11","2022/03/22"
"","4355","","Helping Paws: Dogs That Serve (Hello Reader! Level 4 (Paperback))","Melinda Luke","","","","","3.0","3","2022/03/22"
"","4356","Hello Reader Level 4","Cats That Roar!","Kimberly Weinberger","1999","Animals","","","4.0","4","2022/03/22"
"","4357","","That's Not Santa!","Leonard Kessler","1986","Holiday","Christmas","Childrens","3.72","61","2022/03/22"
"","4358","","""What is That?"" Said the Cat","Grace Maccarone","1995","Animals","Childrens","Picture Books","4.12","173","2022/03/22"
"","4359","Hello Reader! Math Level 4","How Much is That Guinea Pig in the Window?","Joanne Rocklin","1995","Childrens","Science","Mathematics","3.96","28","2022/03/22"
"","4360","","My War Gone By, I Miss It So","Anthony Loyd","1999","Nonfiction","History","War","4.14","2545","2022/03/22"
"","4361","","My War Gone By, I Miss It So","Anthony Loyd","1999","Nonfiction","History","War","4.14","2545","2022/03/22"
"","4362","","Night Draws Near: Iraq's People in the Shadow of America's War","Anthony Shadid","2005","Nonfiction","History","War","4.14","833","2022/03/22"
"","4363","","When Night Draws Near","Lisa Bingham","","","","","3.33","18","2022/03/22"
"","4364","","Maximum City: Bombay Lost and Found","Suketu Mehta","2004","Cultural","India","Nonfiction","3.94","10440","2022/03/22"
"","4365","","Maximum City: The Biography of New York","Michael Pye","1993","History","Nonfiction","","3.56","16","2022/03/22"
"","4366","","The Food Doctor In The City: Maximum Health for Urban Living","Ian Marber","","","","","3.75","4","2022/03/22"
"","4367","","Maximum City: Bombay Lost and Found","Suketu Mehta","2004","Cultural","India","Nonfiction","3.94","10440","2022/03/22"
"","4368","","The Terrace Times Cook Book","Helen Arbib","","","","","0.0","0","2022/03/22"
"","4369","","Maximum Security: The Culture of Violence in Inner-City Schools","John Devine","","","","","3.79","14","2022/03/22"
"","4370","","Catfish and Mandala: A Two-Wheeled Voyage Through the Landscape and Memory of Vietnam","Andrew X. Pham","1999","Travel","Nonfiction","Autobiography","3.97","5848","2022/03/22"
"","4371","","Catfish  Mandala","Andrew X. Pham","1999","Travel","Nonfiction","Autobiography","3.97","5848","2022/03/22"
"","4372","","When Broken Glass Floats: Growing Up Under the Khmer Rouge","Chanrithy Him","2000","Nonfiction","History","Autobiography","4.15","4306","2022/03/22"
"","4373","Daughter of Cambodia","First They Killed My Father: A Daughter of Cambodia Remembers","Loung Ung","2000","Nonfiction","History","Autobiography","4.29","41058","2022/03/22"
"","4374","Daughter of Cambodia","First They Killed My Father","Loung Ung","2000","Nonfiction","History","Autobiography","4.29","41058","2022/03/22"
"","4375","","Revolutionary Wealth","Alvin Toffler","2006","Economics","Nonfiction","Business","3.9","620","2022/03/22"
"","4376","","Revolutionary Wealth: How It Will Be Created and How It Will Change Our Lives","Alvin Toffler","2006","Economics","Nonfiction","Business","3.9","620","2022/03/22"
"","4377","","IRA Wealth: Revolutionary IRA Strategies for Real Estate Investment","Patrick W. Rice","","Nonfiction","Currency","Money","3.58","24","2022/03/22"
"","4378","","SpendRight: The Revolutionary Financial Diet to Gain Wealth","Lisa Ann Feeley","2003","","","","0.0","0","2022/03/22"
"","4379","","Delivering Profitable Value","Michael J. Lanning","1998","Business","Nonfiction","Business","4.13","23","2022/03/22"
"","4380","","Fahrenheit 451","Ray Bradbury","1953","Classics","Fiction","Science Fiction","3.98","1988124","2022/03/22"
"","4381","","Fahrenheit 451","Ray Bradbury","1953","Classics","Fiction","Science Fiction","3.98","1988124","2022/03/22"
"","4382","","Fahrenheit 451","Ray Bradbury","1953","Classics","Fiction","Science Fiction","3.98","1988124","2022/03/22"
"","4383","","Fahrenheit 451","Mary Meyer","","","","","3.5","6","2022/03/22"
"","4384","","Fahrenheit 451: And Related Readings","Ray Bradbury","1953","Classics","Fiction","Science Fiction","3.98","1988124","2022/03/22"
"","4385","","Fahrenheit 451:  A Unit Plan","Mary B. Collins","2000","","","","0.0","0","2022/03/22"
"","4386","","Fahrenheit 451","Ray Bradbury","1953","Classics","Fiction","Science Fiction","3.98","1988124","2022/03/22"
"","4387","","Macroeconomics [with Study Guide, Nickel & Dimed, & Dismal Scientist Activation Card]","Paul Krugman","2005","Economics","Nonfiction","Business","3.6","273","2022/03/22"
"","4388","","Cp St. Charles & From Critical Thinking To Argument & Nickel And Dimed","Lynn Z. Bloom","","","","","0.0","0","2022/03/22"
"","4389","","Memoria de mis putas tristes","Gabriel García Márquez","","Fiction","Classics","Literature","3.6","75930","2022/03/22"
"","4390","","Los funerales de la Mamá Grande","Gabriel García Márquez","1962","Short Stories","Fiction","European Literature","3.78","7716","2022/03/22"
"","4391","","Conversations with Gabriel García Márquez","Gene H. Bell-Villada","","Nonfiction","Literature","","4.02","131","2022/03/22"
"","4392","","Living to Tell the Tale","Gabriel García Márquez","2002","Nonfiction","Biography","Autobiography","4.01","10475","2022/03/22"
"","4393","","Cien años de soledad","Gabriel García Márquez","1967","Fiction","Classics","Magical Realism","4.1","844129","2022/03/22"
"","4394","","Collected Novellas","Gabriel García Márquez","1990","Fiction","Short Stories","Magical Realism","3.99","1065","2022/03/22"
"","4395","","The Grapes of Wrath","John Steinbeck","1939","Classics","Fiction","Historical","3.99","818659","2022/03/22"
"","4396","","Gabriel Garcia Marquez","Susan Muaddi Darraj","2006","","","","3.71","7","2022/03/22"
"","4397","","The Grapes of Wrath","John Steinbeck","1939","Classics","Fiction","Historical","3.99","818659","2022/03/22"
"","4398","","CliffsNotes on Steinbeck's The Grapes of Wrath","Kelly McGrath Vlcek","","","","","3.93","46","2022/03/22"
"","4399","","The Grapes of Wrath","John Steinbeck","1939","Classics","Fiction","Historical","3.99","818659","2022/03/22"
"","4400","","The Grapes of Wrath","John Steinbeck","1939","Classics","Fiction","Historical","3.99","818659","2022/03/22"
"","4401","","Las Uvas De La Ira","John Steinbeck","1939","Classics","Fiction","Historical","3.99","818659","2022/03/22"
"","4402","","The Grapes of Wrath (SparkNotes Literature Guide)","SparkNotes","","","","","4.16","19","2022/03/22"
"","4403","","The Grapes of Wrath","John Steinbeck","1939","Classics","Fiction","Historical","3.99","818659","2022/03/22"
"","4404","American Gods","American Gods","Neil Gaiman","","Fantasy","Fiction","Fantasy","4.11","834716","2022/03/22"
"","4405","","American Gospel: God, the Founding Fathers, and the Making of a Nation","Jon Meacham","","History","Nonfiction","Religion","3.82","2578","2022/03/22"
"","4406","","East of Eden","John Steinbeck","1952","Classics","Fiction","Historical","4.39","470439","2022/03/22"
"","4407","American Gods","American Gods","Neil Gaiman","2001","Fantasy","Fiction","Fantasy","4.11","834716","2022/03/22"
"","4408","","East of Eden","John Steinbeck","1952","Classics","Fiction","Historical","4.39","470439","2022/03/22"
"","4409","","Under God","Garry Wills","1990","Religion","Politics","History","3.63","112","2022/03/22"
"","4410","","The Grapes of Wrath/The Moon is Down/Cannery Row/East of Eden/Of Mice & Men","John Steinbeck","1952","Classics","Fiction","Literature","4.27","1935","2022/03/22"
"","4411","","Eden in the East: The Drowned Continent of Southeast Asia","Stephen Oppenheimer","1998","History","Science","Nonfiction","4.02","129","2022/03/22"
"","4412","American Gods","American Gods","Neil Gaiman","","Fantasy","Fiction","Fantasy","4.11","834716","2022/03/22"
"","4413","","Separate But Equal: The Documentation of God in American History","Benjamin Weiss","","","","","0.0","0","2022/03/22"
"","4414","","East of Eden","Mary Gladwin","","","","","3.97","29","2022/03/22"
"","4415","","East Of Eden","John Steinbeck","1952","Classics","Fiction","Historical","4.39","470441","2022/03/22"
"","4416","","John F. Kennedy on Leadership: The Lessons and Legacy of a President","John A. Barnes","2005","Biography","Leadership","Business","3.87","102","2022/03/22"
"","4417","","Who Was John F. Kennedy?","Yona Zeldis McDonough","","Biography","Nonfiction","History","4.16","959","2022/03/22"
"","4418","","The Radical Right & the Murder of John F. Kennedy: Stunning Evidence in the Assassination of the President","Harrison Edward Livingstone","2004","","","","3.3","10","2022/03/22"
"","4419","","John Fitzgerald Kennedy: A Photography Montage","Phaidon Press","","History","Biography","","4.66","41","2022/03/22"
"","4420","","The Greatest Speeches Of President John F. Kennedy","John F. Kennedy","2000","History","Literature","American","4.58","36","2022/03/22"
"","4421","Library of American Biography","John F. Kennedy and a New Generation","David Burner","1988","History","","","2.86","28","2022/03/22"
"","4422","","A Confederacy of Dunces","John Kennedy Toole","1980","Fiction","Classics","Humor","3.88","251089","2022/03/22"
"","4423","","John F. Kennedy: A Biography","Michael O'Brien","","Biography","Politics","Presidents","3.98","216","2022/03/22"
"","4424","","An Unfinished Life: John F. Kennedy, 1917-1963","Robert Dallek","","Biography","History","Nonfiction","3.95","11782","2022/03/22"
"","4425","","New Every Morning: A Daily Devotional","James James Kennedy","","","","","2.0","1","2022/03/22"
"","4426","","The Real Meaning of the Zodiac","D. James Kennedy","","Nonfiction","Religion","Religion","3.8","46","2022/03/22"
"","4427","","What's Wrong with Same-Sex Marriage?","D. James Kennedy","2004","","","","2.73","15","2022/03/22"
"","4428","","Why the Ten Commandments Matter","D. James Kennedy","2005","","","","3.46","24","2022/03/22"
"","4429","","Evangelism Explosion","D. James Kennedy","1970","Christianity","Evangelism","Christian","3.51","125","2022/03/22"
"","4430","","The Books You Read","Charlie ""Tremendous"" Jones","1985","","","","3.71","7","2022/03/22"
"","4431","","What If the Bible Had Never Been Written?","D. James Kennedy","1998","Religion","Theology","History","3.81","36","2022/03/22"
"","4432","","D. James Kennedy: The Man and His Ministry","Herbert Lee Williams","","","","","3.33","3","2022/03/22"
"","4433","","Possible Side Effects","Augusten Burroughs","","Autobiography","Memoir","Nonfiction","3.98","46821","2022/03/22"
"","4434","","Sellevision","Augusten Burroughs","2000","Fiction","Humor","Contemporary","3.58","15401","2022/03/22"
"","4435","","Dry","Augusten Burroughs","2003","Autobiography","Memoir","Nonfiction","4.0","92884","2022/03/22"
"","4436","","Running with Scissors","Augusten Burroughs","2002","Autobiography","Memoir","Nonfiction","3.74","372800","2022/03/22"
"","4437","","Magical Thinking","Augusten Burroughs","","Nonfiction","Autobiography","Memoir","3.94","57114","2022/03/22"
"","4438","","Dry","Augusten Burroughs","","Autobiography","Memoir","Nonfiction","4.0","92884","2022/03/22"
"","4439","","Magical Thinking","Augusten Burroughs","2004","Nonfiction","Autobiography","Memoir","3.94","57114","2022/03/22"
"","4440","","Abnormal Psychology / Running with Scissors","Ronald J. Comer","","","","","4.12","25","2022/03/22"
"","4441","","Meditations From The Road: 365 Daily Lessons From The Road Less Travelled and The Different Drum","M. Scott Peck","1993","Spirituality","Self Help","Philosophy","3.78","101","2022/03/22"
"","4442","","The Road Less Traveled and Beyond: Spiritual Growth in an Age of Anxiety","M. Scott Peck","1986","Psychology","Self Help","Nonfiction","4.13","3661","2022/03/22"
"","4443","","The Different Drum: Community Making and Peace","M. Scott Peck","1987","Psychology","Nonfiction","Spirituality","3.92","1089","2022/03/22"
"","4444","","The Road Less Traveled: Part Three: Religion and Grace","M. Scott Peck","1986","Psychology","Self Help","Nonfiction","4.13","3661","2022/03/22"
"","4445","","Bankruptsociety Living in Fut","James V. McTevia","1992","","","","3.0","1","2022/03/22"
"","4446","","Glimpses of the Devil: A Psychiatrist's Personal Accounts of Possession, Exorcism, and Redemption","M. Scott Peck","2005","Nonfiction","Psychology","Religion","3.83","666","2022/03/22"
"","4447","","The Friendly Snowflake: A Fable of Faith, Love, and Family","M. Scott Peck","1992","Fiction","Childrens","Childrens","3.52","148","2022/03/22"
"","4448","","Golf and the Spirit: Lessons for the Journey","M. Scott Peck","1999","Religion","Nonfiction","Spirituality","3.5","161","2022/03/22"
"","4449","","Further Along the Road Less Traveled: ""Going to Omaha"": The Issue of Death and Meaning","M. Scott Peck","","","","","3.89","9","2022/03/22"
"","4450","","The Road Less Traveled: A New Psychology of Love, Traditional Values and Spiritual Growth","M. Scott Peck","","Psychology","Nonfiction","Self Help","4.06","91498","2022/03/22"
"","4451","","People of the Lie: The Hope for Healing Human Evil","M. Scott Peck","1983","Psychology","Nonfiction","Self Help","3.98","7653","2022/03/22"
"","4452","","The Road Less Traveled","M. Scott Peck","1978","Psychology","Nonfiction","Self Help","4.06","91498","2022/03/22"
"","4453","","In Search of Stones: A Pilgrimage of Faith, Reason, and Discovery","M. Scott Peck","1995","Nonfiction","Psychology","Spirituality","3.57","459","2022/03/22"
